JURISDICTIONCODE,NAME,YEAR,RESIDENTIAL,OPENSPACE,COMMERCIAL,INDUSTRIAL,PERSONALPROP,TOTAL,RO,CIP
109,Gosnold,2010,"502,750",0,"5,753","1,297","1,786","511,586",98.27,1.73
109,Gosnold,2011,"526,887",0,"6,091","1,377","2,016","536,371",98.23,1.77
109,Gosnold,2012,"594,094",0,"6,868","1,553","2,263","604,778",98.23,1.77
109,Gosnold,2013,"604,847",0,"6,993","1,581","2,304","615,725",98.23,1.77
109,Gosnold,2014,"623,588",0,"8,544","1,578","2,761","636,471",97.98,2.02
109,Gosnold,2015,0,0,0,0,0,0,0,0
109,Gosnold,2016,"576,333",0,"7,860","1,452","2,160","587,805",98.05,1.95
110,Grafton,2009,"22,917,593",0,"1,028,328","606,933","523,614","25,076,468",91.39,8.61
110,Grafton,2010,"24,263,786",0,"1,175,201","691,951","651,610","26,782,548",90.60,9.40
110,Grafton,2011,"25,521,722",0,"1,296,481","732,061","705,725","28,255,989",90.32,9.68
110,Grafton,2012,"27,113,856",0,"1,360,273","786,143","763,629","30,023,901",90.31,9.69
110,Grafton,2013,"28,930,786",0,"1,443,442","843,669","827,083","32,044,980",90.28,9.72
110,Grafton,2014,"29,531,682",0,"1,485,142","857,279","777,963","32,652,066",90.44,9.56
110,Grafton,2015,"32,199,243",0,"1,534,559","931,249","827,064","35,492,115",90.72,9.28
110,Grafton,2016,"33,341,326",0,"1,568,246","930,124","884,759","36,724,455",90.79,9.21
111,Granby,2009,"7,590,607",0,"329,510","43,727","132,650","8,096,494",93.75,6.25
111,Granby,2010,"7,845,175",0,"355,024","52,683","175,812","8,428,694",93.08,6.92
111,Granby,2011,"8,102,482",0,"374,950","55,383","212,411","8,745,226",92.65,7.35
111,Granby,2012,"8,344,312",0,"379,577","68,876","296,452","9,089,217",91.80,8.20
111,Granby,2013,"8,634,492",0,"398,397","70,916","303,309","9,407,114",91.79,8.21
111,Granby,2014,"8,915,384",0,"415,162","72,825","316,968","9,720,339",91.72,8.28
111,Granby,2015,"9,546,829",0,"438,752","77,175","351,164","10,413,920",91.67,8.33
111,Granby,2016,"9,893,582",0,"455,486","80,264","367,527","10,796,859",91.63,8.37
112,Granville,2009,"1,862,918",0,"91,627","21,444","152,104","2,128,093",87.54,12.46
112,Granville,2010,"2,020,108",0,"109,365","30,689","161,928","2,322,090",87,13
112,Granville,2011,"2,096,126",0,"105,918","29,576","175,923","2,407,543",87.06,12.94
112,Granville,2012,"2,137,252",0,"107,781","32,104","185,572","2,462,709",86.78,13.22
112,Granville,2013,"1,958,755",0,"99,799","32,868","251,015","2,342,437",83.62,16.38
112,Granville,2014,"2,051,551",0,"103,109","26,910","259,287","2,440,857",84.05,15.95
112,Granville,2015,"2,012,715",0,"101,712","25,175","283,026","2,422,628",83.08,16.92
112,Granville,2016,"2,045,667",0,"101,630","25,280","288,604","2,461,181",83.12,16.88
113,Great Barrington,2009,"12,962,974",0,"2,637,110","218,015","396,681","16,214,780",79.95,20.05
113,Great Barrington,2010,"13,424,039",0,"2,726,760","144,555","420,921","16,716,275",80.31,19.69
113,Great Barrington,2011,"13,499,214",0,"2,853,415","126,385","447,959","16,926,973",79.75,20.25
113,Great Barrington,2012,"14,049,897",0,"3,060,848","131,914","490,620","17,733,279",79.23,20.77
113,Great Barrington,2013,"14,173,775",0,"3,091,700","131,174","485,360","17,882,009",79.26,20.74
113,Great Barrington,2014,"14,050,984",0,"3,200,440","142,463","537,576","17,931,463",78.36,21.64
113,Great Barrington,2015,"14,800,864",0,"3,307,920","147,151","547,312","18,803,247",78.71,21.29
113,Great Barrington,2016,"15,619,786",0,"3,423,806","154,002","611,268","19,808,862",78.85,21.15
114,Greenfield,2009,"18,458,674",0,"4,335,832","539,488","702,973","24,036,967",76.79,23.21
114,Greenfield,2010,"18,659,270",0,"4,297,591","597,928","708,586","24,263,375",76.90,23.10
114,Greenfield,2011,"18,655,309",0,"4,423,876","601,339","759,808","24,440,332",76.33,23.67
114,Greenfield,2012,"19,499,600",0,"4,560,330","655,452","914,645","25,630,027",76.08,23.92
114,Greenfield,2013,"20,238,390",0,"5,031,396","728,638","1,013,768","27,012,192",74.92,25.08
114,Greenfield,2014,"20,092,738",0,"5,050,538","734,728","1,041,606","26,919,610",74.64,25.36
114,Greenfield,2015,"22,087,160",0,"5,511,691","804,387","1,312,608","29,715,846",74.33,25.67
114,Greenfield,2016,"22,246,835",0,"5,459,521","742,525","1,289,488","29,738,369",74.81,25.19
115,Groton,2009,"21,901,014",0,"918,573","202,807","370,360","23,392,754",93.62,6.38
115,Groton,2010,"22,542,963",0,"1,023,352","223,484","425,281","24,215,080",93.09,6.91
115,Groton,2011,"23,015,611",0,"1,004,591","206,687","432,747","24,659,636",93.33,6.67
115,Groton,2012,"22,853,244",0,"973,729","204,851","418,423","24,450,247",93.47,6.53
115,Groton,2013,"23,822,296",0,"988,916","203,049","425,898","25,440,159",93.64,6.36
115,Groton,2014,"24,623,519",0,"1,030,643","230,876","424,923","26,309,961",93.59,6.41
115,Groton,2015,"26,214,866",0,"1,073,343","242,699","440,552","27,971,460",93.72,6.28
115,Groton,2016,"27,305,929",0,"1,072,422","255,923","418,920","29,053,194",93.99,6.01
116,Groveland,2009,"8,861,286",0,"291,699","312,528","244,685","9,710,198",91.26,8.74
116,Groveland,2010,"9,369,093",0,"295,431","308,277","258,863","10,231,664",91.57,8.43
116,Groveland,2011,"9,640,763",0,"293,937","292,301","299,518","10,526,519",91.59,8.41
116,Groveland,2012,"9,930,557",0,"297,849","304,718","276,963","10,810,087",91.86,8.14
116,Groveland,2013,"10,464,190",0,"333,835","316,537","408,340","11,522,902",90.81,9.19
116,Groveland,2014,"10,817,055",0,"333,767","313,653","383,270","11,847,745",91.30,8.70
116,Groveland,2015,"11,270,776",0,"329,712","318,666","352,815","12,271,969",91.84,8.16
116,Groveland,2016,"12,048,548",0,"369,433","307,181","362,834","13,087,996",92.06,7.94
117,Hadley,2009,"5,454,369",0,"2,498,390","250,476","161,526","8,364,761",65.21,34.79
117,Hadley,2010,"5,576,928",0,"2,621,809","254,025","167,486","8,620,248",64.70,35.30
117,Hadley,2011,"6,010,661",0,"2,605,208","245,316","171,626","9,032,811",66.54,33.46
117,Hadley,2012,"6,144,229",0,"2,716,950","252,734","183,513","9,297,426",66.09,33.91
117,Hadley,2013,"6,255,282",0,"2,804,155","258,175","176,769","9,494,381",65.88,34.12
117,Hadley,2014,"6,377,647",0,"2,894,436","262,503","184,121","9,718,707",65.62,34.38
117,Hadley,2015,"6,606,184",0,"2,960,791","273,703","236,383","10,077,061",65.56,34.44
117,Hadley,2016,"6,822,402",0,"3,077,277","281,666","251,811","10,433,156",65.39,34.61
118,Halifax,2009,"10,957,349",0,"718,946","172,796","277,854","12,126,945",90.36,9.64
118,Halifax,2010,"11,304,204",0,"722,144","187,882","275,567","12,489,797",90.51,9.49
118,Halifax,2011,"11,180,681",0,"844,069","232,854","341,324","12,598,928",88.74,11.26
118,Halifax,2012,"11,793,848",0,"866,033","242,652","280,510","13,183,043",89.46,10.54
118,Halifax,2013,"12,090,459",0,"914,962","235,679","294,743","13,535,843",89.32,10.68
118,Halifax,2014,"12,391,769",0,"981,781","250,274","286,265","13,910,089",89.08,10.92
118,Halifax,2015,"12,942,485",0,"998,467","250,857","290,967","14,482,776",89.36,10.64
118,Halifax,2016,"13,363,667",0,"1,012,013","251,882","310,082","14,937,644",89.46,10.54
119,Hamilton,2009,"20,766,126",0,"879,663","12,543","230,929","21,889,261",94.87,5.13
119,Hamilton,2010,"21,250,305",0,"926,657","13,416","256,881","22,447,259",94.67,5.33
119,Hamilton,2011,"21,646,205",0,"984,250","14,158","265,330","22,909,943",94.48,5.52
119,Hamilton,2012,"21,140,998",0,"952,087","12,323","268,553","22,373,961",94.49,5.51
119,Hamilton,2013,"20,984,360",0,"911,135","12,216","275,105","22,182,816",94.60,5.40
119,Hamilton,2014,"21,471,372",0,"943,743","12,441","257,038","22,684,594",94.65,5.35
119,Hamilton,2015,"22,171,182",0,"928,113","12,019","225,023","23,336,337",95.01,4.99
119,Hamilton,2016,"23,541,680",0,"965,384","12,132","233,025","24,752,221",95.11,4.89
120,Hampden,2009,"7,713,833",0,"277,327","27,026","199,554","8,217,740",93.87,6.13
120,Hampden,2010,"8,334,595",0,"302,666","30,956","234,499","8,902,716",93.62,6.38
120,Hampden,2011,"8,245,466",0,"294,334","30,565","231,821","8,802,186",93.68,6.32
120,Hampden,2012,"8,698,375",0,"338,993","33,096","242,160","9,312,624",93.40,6.60
120,Hampden,2013,"8,821,891",0,"350,658","34,664","297,882","9,505,095",92.81,7.19
120,Hampden,2014,"9,058,547",0,"363,731","36,047","354,306","9,812,631",92.32,7.68
120,Hampden,2015,"9,560,940",0,"389,369","62,353","405,519","10,418,181",91.77,8.23
120,Hampden,2016,"9,791,881",0,"467,311","83,544","681,782","11,024,518",88.82,11.18
121,Hancock,2009,"549,280",0,"364,832","2,900","33,897","950,909",57.76,42.24
121,Hancock,2010,"647,954",0,"445,245","3,798","40,739","1,137,736",56.95,43.05
121,Hancock,2011,"581,376",0,"394,738","3,457","36,515","1,016,086",57.22,42.78
121,Hancock,2012,"572,264",0,"364,544","2,580","38,839","978,227",58.50,41.50
121,Hancock,2013,"502,661",0,"303,083","1,840","31,471","839,055",59.91,40.09
121,Hancock,2014,"496,710",0,"302,319","2,037","31,059","832,125",59.69,40.31
121,Hancock,2015,"500,887",0,"302,491","2,011","29,673","835,062",59.98,40.02
121,Hancock,2016,"434,911",0,"252,843","3,880","24,454","716,088",60.73,39.27
122,Hanover,2009,"23,413,487",0,"4,279,593","855,187","607,541","29,155,808",80.30,19.70
122,Hanover,2010,"25,616,122",0,"4,698,477","953,009","730,918","31,998,526",80.05,19.95
122,Hanover,2011,"26,284,531",0,"4,440,610","904,385","755,138","32,384,664",81.16,18.84
122,Hanover,2012,"27,827,854",0,"4,601,025","933,459","736,422","34,098,760",81.61,18.39
122,Hanover,2013,"29,380,558",0,"4,847,490","983,938","787,423","35,999,409",81.61,18.39
122,Hanover,2014,"30,089,599",0,"5,084,513","969,308","812,548","36,955,968",81.42,18.58
122,Hanover,2015,"31,688,697",0,"5,108,117","1,019,545","858,003","38,674,362",81.94,18.06
122,Hanover,2016,"34,176,574",0,"5,349,913","1,064,189","914,726","41,505,402",82.34,17.66
123,Hanson,2009,"12,842,987",0,"500,661","208,577","196,682","13,748,907",93.41,6.59
123,Hanson,2010,"13,364,957",0,"609,269","268,469","227,394","14,470,089",92.36,7.64
123,Hanson,2011,"13,568,368",0,"613,613","271,421","235,922","14,689,324",92.37,7.63
123,Hanson,2012,"13,761,888",0,"638,692","267,018","245,875","14,913,473",92.28,7.72
123,Hanson,2013,"15,307,553",0,"695,879","300,733","279,400","16,583,565",92.31,7.69
123,Hanson,2014,"15,395,154",0,"794,563","329,024","269,560","16,788,301",91.70,8.30
123,Hanson,2015,"16,094,329",0,"821,994","368,524","306,592","17,591,439",91.49,8.51
123,Hanson,2016,"17,323,702",0,"866,884","367,415","322,954","18,880,955",91.75,8.25
124,Hardwick,2009,"2,472,361",0,"131,280","14,578","50,664","2,668,883",92.64,7.36
124,Hardwick,2010,"2,653,276",0,"139,393","20,229","60,782","2,873,680",92.33,7.67
124,Hardwick,2011,"2,709,164",0,"147,255","23,262","73,340","2,953,021",91.74,8.26
124,Hardwick,2012,"2,854,844",0,"163,435","25,007","78,460","3,121,746",91.45,8.55
124,Hardwick,2013,"2,976,601",0,"165,857","25,301","82,806","3,250,565",91.57,8.43
124,Hardwick,2014,"3,059,941",0,"195,539","28,194","90,729","3,374,403",90.68,9.32
124,Hardwick,2015,"3,153,761",0,"201,300","26,921","89,424","3,471,406",90.85,9.15
124,Hardwick,2016,"3,236,580",0,"194,308","26,874","109,629","3,567,391",90.73,9.27
125,Harvard,2009,"15,160,561",0,"490,107","31,910","194,712","15,877,290",95.49,4.51
125,Harvard,2010,"15,572,611",0,"498,214","33,724","217,256","16,321,805",95.41,4.59
125,Harvard,2011,"15,916,574",0,"537,780","39,854","257,165","16,751,373",95.02,4.98
125,Harvard,2012,"16,222,715",0,"564,779","39,393","274,517","17,101,404",94.86,5.14
125,Harvard,2013,"16,743,877",0,"570,676","40,416","269,910","17,624,879",95,5
125,Harvard,2014,"17,229,058",0,"579,165","41,409","267,160","18,116,792",95.10,4.90
125,Harvard,2015,"17,973,036",0,"616,688","43,105","279,602","18,912,431",95.03,4.97
125,Harvard,2016,"18,550,506",0,"649,096","45,282","274,446","19,519,330",95.04,4.96
126,Harwich,2009,"30,395,687",0,"1,759,233","214,047","376,766","32,745,733",92.82,7.18
126,Harwich,2010,"32,242,323",0,"1,851,330","227,846","441,231","34,762,730",92.75,7.25
126,Harwich,2011,"33,127,607",0,"1,962,801","234,669","494,010","35,819,087",92.49,7.51
126,Harwich,2012,"34,568,358",0,"2,066,836","186,641","516,809","37,338,644",92.58,7.42
126,Harwich,2013,"35,642,748",0,"2,038,781","155,896","599,642","38,437,067",92.73,7.27
126,Harwich,2014,"36,884,198",0,"2,099,225","170,726","617,129","39,771,278",92.74,7.26
126,Harwich,2015,"39,129,104",0,"2,204,566","177,692","648,660","42,160,022",92.81,7.19
126,Harwich,2016,"40,467,493",0,"2,282,649","240,354","672,573","43,663,069",92.68,7.32
127,Hatfield,2009,"3,922,443",0,"809,920","199,767","220,462","5,152,592",76.13,23.87
127,Hatfield,2010,"4,000,778",0,"803,580","185,206","211,861","5,201,425",76.92,23.08
127,Hatfield,2011,"4,118,347",0,"873,166","249,919","233,505","5,474,937",75.22,24.78
127,Hatfield,2012,"4,061,231",0,"960,252","272,431","232,184","5,526,098",73.49,26.51
127,Hatfield,2013,"4,568,144",0,"1,107,024","269,441","204,568","6,149,177",74.29,25.71
127,Hatfield,2014,"4,682,196",0,"1,130,718","275,995","194,890","6,283,799",74.51,25.49
127,Hatfield,2015,"4,970,602",0,"1,178,938","277,529","203,004","6,630,073",74.97,25.03
127,Hatfield,2016,"5,217,040",0,"1,201,554","281,635","205,533","6,905,762",75.55,24.45
128,Haverhill,2009,"57,323,834",0,"9,127,446","4,934,459","3,987,370","75,373,109",76.05,23.95
128,Haverhill,2010,"58,267,093",0,"9,907,921","5,466,391","4,489,536","78,130,941",74.58,25.42
128,Haverhill,2011,"60,366,482",0,"10,008,627","5,507,584","5,029,660","80,912,353",74.61,25.39
128,Haverhill,2012,"62,271,070",0,"10,368,455","5,631,047","5,449,762","83,720,334",74.38,25.62
128,Haverhill,2013,"63,491,059",0,"10,993,609","5,880,404","5,607,466","85,972,538",73.85,26.15
128,Haverhill,2014,"65,894,601",0,"11,237,430","5,935,801","5,586,717","88,654,549",74.33,25.67
128,Haverhill,2015,"68,403,457",0,"11,284,681","6,041,348","5,384,611","91,114,097",75.07,24.93
128,Haverhill,2016,"70,250,933",0,"11,113,832","6,404,408","5,667,435","93,436,608",75.19,24.81
129,Hawley,2009,"573,938",0,"26,171",0,"24,023","624,132",91.96,8.04
129,Hawley,2010,"634,174",0,"29,180",0,"26,525","689,879",91.93,8.07
129,Hawley,2011,"640,911",0,"29,534",0,"25,891","696,336",92.04,7.96
129,Hawley,2012,"700,662",0,"31,777",0,"26,021","758,460",92.38,7.62
129,Hawley,2013,"699,780",0,"29,732",0,"24,993","754,505",92.75,7.25
129,Hawley,2014,"710,232",0,"31,528",0,"24,551","766,311",92.68,7.32
129,Hawley,2015,"723,740",0,"38,297","2,426","40,531","804,994",89.91,10.09
129,Hawley,2016,"716,518",0,"37,111","5,010","36,966","795,605",90.06,9.94
130,Heath,2009,"1,471,540",0,"12,059","1,184","50,021","1,534,804",95.88,4.12
130,Heath,2010,"1,535,882",0,"12,458","1,241","50,333","1,599,914",96,4
130,Heath,2011,"1,584,411",0,"17,764","2,715","60,694","1,665,584",95.13,4.87
130,Heath,2012,"1,644,891",0,"15,179","2,861","75,933","1,738,864",94.60,5.40
130,Heath,2013,"1,654,018",0,"14,969","2,890","106,849","1,778,726",92.99,7.01
130,Heath,2014,"1,595,134",0,"13,104","2,757","120,569","1,731,564",92.12,7.88
130,Heath,2015,"1,571,383",0,"15,408","2,491","183,469","1,772,751",88.64,11.36
130,Heath,2016,"1,619,041",0,"16,753","2,533","218,216","1,856,543",87.21,12.79
131,Hingham,2009,"47,803,243",0,"4,619,270","1,822,427","879,616","55,124,556",86.72,13.28
131,Hingham,2010,"52,593,165",0,"5,118,167","1,966,885","1,022,636","60,700,853",86.64,13.36
131,Hingham,2011,"53,617,898",0,"5,332,094","2,020,045","1,072,637","62,042,674",86.42,13.58
131,Hingham,2012,"56,387,197",0,"5,162,708","1,952,554","1,157,607","64,660,066",87.21,12.79
131,Hingham,2013,"58,437,075",0,"5,406,377","1,942,228","1,228,438","67,014,118",87.20,12.80
131,Hingham,2014,"60,766,273",0,"5,712,368","1,949,725","1,266,972","69,695,338",87.19,12.81
131,Hingham,2015,"64,702,074",0,"6,109,108","2,150,280","1,209,106","74,170,568",87.23,12.77
131,Hingham,2016,"67,589,051",0,"6,183,973","2,123,606","1,233,544","77,130,174",87.63,12.37
132,Hinsdale,2009,"2,669,608",0,"181,211","24,380","129,422","3,004,621",88.85,11.15
132,Hinsdale,2010,"2,638,684",0,"185,501","24,441","224,045","3,072,671",85.88,14.12
132,Hinsdale,2011,"2,718,846",0,"212,916","24,783","228,770","3,185,315",85.36,14.64
132,Hinsdale,2012,"2,838,924",0,"222,273","27,180","255,238","3,343,615",84.91,15.09
132,Hinsdale,2013,"3,040,221",0,"266,030","41,472","255,755","3,603,478",84.37,15.63
132,Hinsdale,2014,"3,131,475",0,"285,281","43,339","281,939","3,742,034",83.68,16.32
132,Hinsdale,2015,"2,955,289",0,"270,518","41,443","289,296","3,556,546",83.09,16.91
132,Hinsdale,2016,"3,244,432",0,"312,006","46,887","349,996","3,953,321",82.07,17.93
133,Holbrook,2009,"14,351,344",0,"2,353,985","1,695,128","691,818","19,092,275",75.17,24.83
133,Holbrook,2010,"14,733,081",0,"2,398,034","1,798,874","758,369","19,688,358",74.83,25.17
133,Holbrook,2011,"15,198,932",0,"2,458,098","1,849,754","889,904","20,396,688",74.52,25.48
133,Holbrook,2012,"15,543,919",0,"2,529,632","1,866,408","994,693","20,934,652",74.25,25.75
133,Holbrook,2013,"15,523,617",0,"2,530,746","1,743,522","1,133,853","20,931,738",74.16,25.84
133,Holbrook,2014,"16,124,059",0,"2,614,375","1,759,721","1,170,063","21,668,218",74.41,25.59
133,Holbrook,2015,"16,907,152",0,"2,661,404","1,780,820","1,170,496","22,519,872",75.08,24.92
133,Holbrook,2016,"18,284,498",0,"2,786,195","1,832,826","1,239,269","24,142,788",75.73,24.27
134,Holden,2009,"25,452,342","5,141","896,957","366,145","356,239","27,076,824",94.02,5.98
134,Holden,2010,"26,205,934",0,"914,753","364,367","397,888","27,882,942",93.99,6.01
134,Holden,2011,"27,329,398",0,"944,496","381,528","443,098","29,098,520",93.92,6.08
134,Holden,2012,"28,531,553",0,"985,702","409,486","456,765","30,383,506",93.90,6.10
134,Holden,2013,"29,487,379",0,"1,068,146","420,929","478,863","31,455,317",93.74,6.26
134,Holden,2014,"30,830,303",0,"1,195,617","499,089","419,747","32,944,756",93.58,6.42
134,Holden,2015,"31,921,099",0,"1,228,562","499,978","472,468","34,122,107",93.55,6.45
134,Holden,2016,"31,977,164",0,"1,152,003","470,991","493,436","34,093,594",93.79,6.21
135,Holland,2009,"4,101,704",0,"75,434","8,972","86,659","4,272,769",96,4
135,Holland,2010,"4,232,643",0,"67,892","10,539","97,434","4,408,508",96.01,3.99
135,Holland,2011,"4,292,620",0,"73,796","11,231","108,119","4,485,766",95.69,4.31
135,Holland,2012,"4,380,504",0,"73,495","11,499","119,081","4,584,579",95.55,4.45
135,Holland,2013,"4,492,837",0,"67,126","11,450","141,226","4,712,639",95.34,4.66
135,Holland,2014,"4,601,154",0,"71,293","11,124","145,307","4,828,878",95.28,4.72
135,Holland,2015,"4,698,542",0,"72,711","11,348","152,591","4,935,192",95.20,4.80
135,Holland,2016,"4,810,559",0,"80,834","11,243","148,408","5,051,044",95.24,4.76
136,Holliston,2009,"28,453,551",0,"934,262","1,939,412","687,680","32,014,905",88.88,11.12
136,Holliston,2010,"29,628,917",0,"1,034,847","2,182,175","771,670","33,617,609",88.14,11.86
136,Holliston,2011,"31,161,088",0,"1,130,204","2,404,471","894,878","35,590,641",87.55,12.45
136,Holliston,2012,"32,079,660",0,"1,148,891","2,491,267","888,286","36,608,104",87.63,12.37
136,Holliston,2013,"33,007,565",0,"1,187,602","2,684,393","979,164","37,858,724",87.19,12.81
136,Holliston,2014,"34,028,943",0,"1,291,950","2,892,900","967,413","39,181,206",86.85,13.15
136,Holliston,2015,"35,521,978",0,"1,266,433","2,880,993","908,100","40,577,504",87.54,12.46
